,Contrato,Dirección,tipo,calle,NUMERO,PISO,Nº Serie Contador Esf.1,xcoord,ycoord,localId,USO 2020,2020-1,2020-2,2020-3,2020-4,USO 2018,2018-1,2018-2,2018-3,USO 2019,2019-1,2019-2,2019-3
99,6145693,AV.CONSTITUCION 29-2,DOMESTICO,CONSTITUCION,29.0,2,M,-6.418697205767493,39.56147052994011,10.050.42.29.1924106QD2812S,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,6145694,AV.CONSTITUCION 29,DOMESTICO,CONSTITUCION,29.0,S/N,N,-6.418697205767493,39.56147052994011,10.050.42.29.1924106QD2812S,8.0,10.0,13.0,10.0,,9.0,8.0,9.0,8.0,8.0,10.0,12.0,10.0
101,6145695,AV.CONSTITUCION 33,DOMESTICO,CONSTITUCION,33.0,S/N,447990,-6.418845892821691,39.56145635747978,10.050.42.33.1924104QD2812S,1.0,0.0,15.0,7.0,,0.0,2.0,14.0,1.0,1.0,3.0,19.0,2.0
102,6145696,AV.CONSTITUCION 35,DOMESTICO,CONSTITUCION,35.0,S/N,4022465,-6.418894939558434,39.56144879908561,10.050.42.35.1924103QD2812S,4.0,38.0,9.0,22.0,,4.0,0.0,0.0,0.0,4.0,0.0,0.0,15.0
103,6145698,AV.CONSTITUCION 39,DOMESTICO,CONSTITUCION,39.0,S/N,C32923125,-6.419038100736002,39.56143612514732,10.050.42.39.1924101QD2812S,21.0,35.0,33.0,30.0,,22.0,23.0,25.0,24.0,21.0,26.0,26.0,25.0
104,6145699,AV.CONSTITUCION 2,DOMESTICO,CONSTITUCION,2.0,S/N,K122624,-6.4173131695782715,39.561560744120314,10.050.42.2.2026622QD2822N,2.0,0.0,2.0,0.0,,4.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0
105,6145700,AV.CONSTITUCION 8,DOMESTICO,CONSTITUCION,8.0,S/N,O,-6.417474285187841,39.56155964221079,10.050.42.8.2026625QD2822N,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,6145701,AV.CONSTITUCION 10,DOMESTICO,CONSTITUCION,10.0,S/N,81118802,-6.41764093433914,39.56154758236028,10.050.42.10.1925203QD2812N,21.0,18.0,28.0,31.0,,19.0,21.0,56.0,75.0,21.0,21.0,23.0,18.0
107,6145702,AV.CONSTITUCION 12,DOMESTICO,CONSTITUCION,12.0,S/N,P,-6.4177460659975845,39.561546676694114,10.050.42.12.1925204QD2812N,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
108,6145703,AV.CONSTITUCION 14,DOMESTICO,CONSTITUCION,14.0,S/N,M480642,-6.4178529318463395,39.56154608425453,10.050.42.14.1925205QD2812N,13.0,14.0,11.0,11.0,,35.0,42.0,38.0,38.0,35.0,38.0,37.0,42.0
109,6145705,AV.CONSTITUCION 18,DOMESTICO,CONSTITUCION,18.0,S/N,1330355,-6.418009856746639,39.561545158692674,10.050.42.18.1925207QD2812N,35.0,47.0,43.0,39.0,,32.0,36.0,38.0,36.0,35.0,40.0,43.0,37.0
110,6145706,AV.CONSTITUCION 20,DOMESTICO,CONSTITUCION,20.0,S/N,11070454,-6.418069140279813,39.56154386408142,10.050.42.20.1925208QD2812N,22.0,24.0,36.0,20.0,,22.0,25.0,40.0,19.0,22.0,27.0,45.0,23.0
111,6145709,AV.CONSTITUCION 30,DOMESTICO,CONSTITUCION,30.0,S/N,1070632,-6.418368030695192,39.561546814626226,10.050.42.30.1925213QD2812N,2.0,1.0,3.0,1.0,,2.0,1.0,5.0,2.0,2.0,2.0,3.0,1.0
112,6145710,AV.CONSTITUCION 32,DOMESTICO,CONSTITUCION,32.0,S/N,1094258,-6.418484007759447,39.56152651030406,10.050.42.32.1925815QD2812N,21.0,32.0,32.0,24.0,,26.0,33.0,53.0,27.0,21.0,27.0,32.0,22.0
113,6145711,AV.CONSTITUCION 34,COMERCIAL,CONSTITUCION,34.0,S/N,39708,-6.418579807775727,39.56151674807372,10.050.42.34.1925816QD2812N,18.0,15.0,18.0,22.0,,25.0,44.0,35.0,29.0,18.0,26.0,25.0,32.0
114,6145712,AV.CONSTITUCION 36,DOMESTICO,CONSTITUCION,36.0,S/N,447997,-6.418662838474392,39.5615092244083,10.050.42.36.1925817QD2812N,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,6145713,AV.CONSTITUCION 38,DOMESTICO,CONSTITUCION,38.0,S/N,R,-6.41873218709158,39.5615032884374,10.050.42.38.1925818QD2812N,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
116,6145714,AV.CONSTITUCION 40-A,DOMESTICO,CONSTITUCION,40.0,A,9505382,-6.418802677718753,39.561498098504664,10.050.42.40.1925819QD2812N,27.0,20.0,27.0,25.0,,24.0,24.0,26.0,25.0,27.0,31.0,36.0,26.0
117,6145715,AV.CONSTITUCION 42,DOMESTICO,CONSTITUCION,42.0,S/N,K476769,-6.418843762657277,39.56149495764595,10.050.42.42.1925820QD2812N,19.0,25.0,29.0,23.0,,20.0,20.0,29.0,23.0,19.0,21.0,24.0,18.0
118,6145717,AV.CONSTITUCION 46,DOMESTICO,CONSTITUCION,46.0,S/N,J200165,-6.418978464124834,39.56148443804747,10.050.42.46.1925822QD2812N,13.0,23.0,24.0,17.0,,14.0,19.0,35.0,22.0,13.0,20.0,31.0,17.0
119,6145718,AV.CONSTITUCION 50-A,DOMESTICO,CONSTITUCION,50.0,A,R20529914,-6.419107075549428,39.56147180103795,10.050.42.50.1925824QD2812N,23.0,30.0,40.0,29.0,,24.0,25.0,32.0,27.0,23.0,28.0,36.0,30.0
120,6145719,AV.CONSTITUCION 54,DOMESTICO,CONSTITUCION,54.0,S/N,81116202,-6.419251530419449,39.56145248911408,10.050.42.54.1925826QD2812N,16.0,25.0,22.0,19.0,,15.0,18.0,17.0,17.0,16.0,18.0,19.0,25.0
121,6145720,LARGA BAJA 38 A,DOMESTICO,LARGA BAJA,38.0,A,K336600,-6.4173094815653755,39.562767013461944,10.050.41.38.2125771QD2822N,12.0,31.0,20.0,5.0,,15.0,10.0,22.0,10.0,12.0,24.0,11.0,12.0
122,6145721,AV.CONSTITUCION 58-A,DOMESTICO,CONSTITUCION,58.0,A,K051273,-6.419434261949679,39.56141772615608,10.050.42.58.1825007QD2812N,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
123,6145722,AV.CONSTITUCION 60,DOMESTICO,CONSTITUCION,60.0,S/N,91031817,-6.419535826775796,39.56140628947098,10.050.42.60.1825008QD2812N,9.0,13.0,11.0,8.0,,15.0,15.0,18.0,9.0,9.0,10.0,15.0,10.0
124,6145723,AV.CONSTITUCION 64,DOMESTICO,CONSTITUCION,64.0,S/N,M323232,-6.419650247071886,39.561393426645225,10.050.42.64.1825010QD2812N,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
125,6145725,AV.CONSTITUCION 68,DOMESTICO,CONSTITUCION,68.0,S/N,K859568,-6.419768430994254,39.56138578230281,10.050.42.68.1825012QD2812N,10.0,13.0,42.0,11.0,,0.0,0.0,88.0,7.0,10.0,10.0,30.0,13.0
126,6145726,AV.CONSTITUCION 70,DOMESTICO,CONSTITUCION,70.0,S/N,J791809,-6.419839449514224,39.56138204486429,10.050.42.70.1825013QD2812N,31.0,0.0,0.0,0.0,,21.0,35.0,43.0,35.0,31.0,31.0,18.0,35.0
127,6145727,AV.CONSTITUCION 72,DOMESTICO,CONSTITUCION,72.0,S/N,963644,-6.419944870845141,39.561376459089416,10.050.42.72.1825014QD2812N,12.0,21.0,33.0,16.0,,11.0,19.0,24.0,16.0,12.0,20.0,27.0,13.0
128,6145728,AV.CONSTITUCION 23-A,DOMESTICO,CONSTITUCION,23.0,A,R20803036,-6.418476817505647,39.561491306478395,10.050.42.23.1924109QD2812S,10.0,7.0,10.0,6.0,,9.0,11.0,10.0,11.0,10.0,10.0,10.0,10.0
129,6145729,AV.CONSTITUCION 50,DOMESTICO,CONSTITUCION,50.0,S/N,990903063,-6.419107075549428,39.56147180103795,10.050.42.50.1925824QD2812N,0.0,3.0,1.0,1.0,,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
130,6145733,CORTES 15,DOMESTICO,CORTES,15.0,S/N,16120366,-6.4178960327499865,39.56262087087603,10.050.72.15.1926207QD2812N,27.0,22.0,31.0,22.0,,29.0,34.0,32.0,31.0,27.0,26.0,30.0,26.0
131,6145735,CORTES 2,DOMESTICO,CORTES,2.0,S/N,1520921,-6.418257512787018,39.56263395172327,10.050.72.2.1926302QD2812N,33.0,32.0,40.0,29.0,,24.0,28.0,32.0,30.0,33.0,31.0,41.0,32.0
132,6145736,CORTES 12,DOMESTICO,CORTES,12.0,S/N,07-263009,-6.417826394610639,39.56259364773326,10.050.72.12.1926307QD2812N,11.0,0.0,0.0,0.0,,16.0,18.0,25.0,18.0,11.0,0.0,25.0,0.0
133,6145737,CRUZ 3,DOMESTICO,CRUZ,3.0,S/N,M480543,-6.419463332502797,39.56162556866427,10.050.7.3.1825005QD2812N,4.0,0.0,0.0,0.0,,11.0,12.0,13.0,12.0,4.0,5.0,0.0,0.0
134,6145738,CRUZ 1,DOMESTICO,CRUZ,1.0,S/N,19-168493,-6.419445768938318,39.56158761196491,10.050.7.1.1825006QD2812N,7.0,0.0,0.0,0.0,,7.0,0.0,2.0,3.0,7.0,0.0,0.0,0.0
135,6145739,CRUZ 5,DOMESTICO,CRUZ,5.0,S/N,M480541,-6.4194936004136105,39.56169128429866,10.050.7.5.1825004QD2812N,0.0,3.0,0.0,0.0,,3.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0
136,6145740,CRUZ 7,DOMESTICO,CRUZ,7.0,S/N,J942858,-6.419521722792817,39.56175208753405,10.050.7.7.1825003QD2812N,24.0,27.0,29.0,25.0,,25.0,24.0,28.0,25.0,24.0,25.0,28.0,23.0
137,6145741,CRUZ 7 A,DOMESTICO,CRUZ,7.0,A,237240,-6.419521722792817,39.56175208753405,10.050.7.7.1825003QD2812N,1.0,16.0,19.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
138,6145742,CRUZ 9,DOMESTICO,CRUZ,9.0,S/N,T90111149,-6.419554903878005,39.56182398931878,10.050.7.9.1825002QD2812N,25.0,26.0,26.0,25.0,,26.0,31.0,37.0,28.0,25.0,28.0,31.0,24.0
139,6145743,CRUZ 11,DOMESTICO,CRUZ,11.0,S/N,94078815,-6.419583023020907,39.56188488255486,10.050.7.11.1825001QD2812N,12.0,25.0,18.0,18.0,,14.0,13.0,15.0,13.0,12.0,15.0,15.0,13.0
140,6145749,CRUZ 12,DOMESTICO,CRUZ,12.0,S/N,W,-6.419560571364747,39.56188771696577,10.050.7.12.1925801QD2812N,13.0,0.0,19.0,17.0,,14.0,14.0,22.0,13.0,13.0,18.0,10.0,6.0
141,6145938,DIPUTACION 2,DOMESTICO,DIPUTACION,2.0,S/N,CO0000470,-6.416952134889925,39.55562521397191,10.050.133.2.2118801QD2821N,23.0,30.0,24.0,25.0,,23.0,24.0,25.0,22.0,23.0,23.0,28.0,23.0
142,6145939,DIPUTACION 3,DOMESTICO,DIPUTACION,3.0,S/N,CO0000471,-6.415570968913141,39.555568990242804,10.050.133.3.2218804QD2821N,22.0,33.0,33.0,26.0,,15.0,16.0,21.0,16.0,22.0,29.0,31.0,23.0
143,6145940,DIPUTACION 4,DOMESTICO,DIPUTACION,4.0,S/N,CO0000472,-6.4155372470433845,39.55546482398676,10.050.133.4.2218805QD2821N,23.0,27.0,34.0,26.0,,19.0,22.0,19.0,22.0,23.0,26.0,32.0,21.0
144,6145941,DIPUTACION 5,DOMESTICO,DIPUTACION,5.0,S/N,CO0000473,-6.415524100444601,39.55542083903667,10.050.133.5.2218806QD2821N,27.0,23.0,32.0,29.0,,22.0,24.0,21.0,24.0,27.0,26.0,73.0,22.0
145,6145942,DIPUTACION 6,DOMESTICO,DIPUTACION,6.0,S/N,CO0000474,-6.415494580287561,39.55532261744296,10.050.133.6.2218807QD2821N,23.0,27.0,23.0,24.0,,23.0,20.0,25.0,24.0,23.0,25.0,22.0,25.0
146,6145943,DIPUTACION 7,DOMESTICO,DIPUTACION,7.0,S/N,K918053,-6.415477287226349,39.55526493701419,10.050.133.7.2218808QD2821N,34.0,59.0,43.0,47.0,,41.0,39.0,45.0,35.0,34.0,36.0,43.0,37.0
147,6145944,DIPUTACION 8,DOMESTICO,DIPUTACION,8.0,S/N,CO0000476,-6.416049300833118,39.55580025694217,10.050.133.8.2218801QD2821N,1.0,0.0,0.0,1.0,,1.0,0.0,4.0,0.0,1.0,6.0,0.0,1.0
148,6145945,DIPUTACION 9,DOMESTICO,DIPUTACION,9.0,S/N,71762216,-6.416015768803514,39.555690955553665,10.050.133.9.2218816QD2821N,26.0,44.0,28.0,33.0,,32.0,39.0,34.0,27.0,26.0,27.0,30.0,27.0
149,6145946,DIPUTACION 10,DOMESTICO,DIPUTACION,10.0,S/N,200775,-6.415998988427386,39.55564139447769,10.050.133.10.2218815QD2821N,26.0,42.0,45.0,25.0,,31.0,22.0,34.0,21.0,26.0,24.0,34.0,25.0
150,6145947,DIPUTACION 11,DOMESTICO,DIPUTACION,11.0,S/N,29839,-6.415978983142132,39.55555644736687,10.050.133.11.2218814QD2821N,26.0,33.0,31.0,31.0,,32.0,29.0,29.0,28.0,26.0,29.0,9.0,27.0
151,6145948,DIPUTACION 12,DOMESTICO,DIPUTACION,12.0,S/N,29879,-6.415961834611336,39.555504265558156,10.050.133.12.2218813QD2821N,58.0,82.0,85.0,64.0,,63.0,64.0,80.0,60.0,57.0,62.0,75.0,61.0
152,6145949,DIPUTACION 13,DOMESTICO,DIPUTACION,13.0,S/N,456870,-6.4159314287939555,39.55541107376826,10.050.133.13.2218812QD2821N,20.0,22.0,24.0,20.0,,18.0,20.0,22.0,20.0,20.0,20.0,21.0,17.0
153,6145950,DIPUTACION 14,DOMESTICO,DIPUTACION,14.0,S/N,CO0000482,-6.4159120890759125,39.555352086642216,10.050.133.14.2218811QD2821N,37.0,39.0,50.0,39.0,,34.0,33.0,33.0,31.0,37.0,35.0,42.0,34.0
154,6145951,DIPUTACION 15,DOMESTICO,DIPUTACION,15.0,S/N,AB811217,-6.415877917660656,39.55524763570954,10.050.133.15.2218810QD2821N,18.0,33.0,26.0,27.0,,19.0,19.0,16.0,20.0,18.0,23.0,22.0,20.0
155,6145952,DIPUTACION 16,DOMESTICO,DIPUTACION,16.0,S/N,2811218,-6.415862226757223,39.555200080776366,10.050.133.16.2218809QD2821N,36.0,45.0,36.0,30.0,,50.0,46.0,50.0,40.0,36.0,38.0,42.0,37.0
156,6145953,DIPUTACION 17,DOMESTICO,DIPUTACION,17.0,S/N,CO0000485,-6.4161177809439,39.55578637545492,10.050.133.17.2118102QD2821N,15.0,17.0,17.0,17.0,,14.0,17.0,17.0,14.0,15.0,15.0,20.0,15.0
157,6145954,DIPUTACION 18,DOMESTICO,DIPUTACION,18.0,S/N,167501,-6.416084341017244,39.55568085980741,10.050.133.18.2118103QD2821N,0.0,0.0,11.0,0.0,,0.0,0.0,9.0,0.0,0.0,5.0,7.0,2.0
158,6145955,DIPUTACION 19,DOMESTICO,DIPUTACION,19.0,S/N,CO0000487,-6.416072358828053,39.55564311685618,10.050.133.19.2118104QD2821N,27.0,42.0,37.0,31.0,,25.0,30.0,40.0,29.0,27.0,27.0,37.0,30.0
159,6145956,DIPUTACION 20,DOMESTICO,DIPUTACION,20.0,S/N,CO0000488,-6.4160421227291975,39.55554848296685,10.050.133.20.2118105QD2821N,2.0,15.0,40.0,11.0,,1.0,6.0,35.0,5.0,2.0,4.0,37.0,3.0
160,6145957,DIPUTACION 21,DOMESTICO,DIPUTACION,21.0,S/N,CO0000489,-6.416025027622522,39.55549486095606,10.050.133.21.2118106QD2821N,17.0,30.0,27.0,33.0,,19.0,23.0,24.0,19.0,17.0,22.0,26.0,22.0
161,6145959,DIPUTACION 24,DOMESTICO,DIPUTACION,24.0,S/N,7489,-6.416503875533078,39.55572181757818,10.050.133.24.2118101QD2821N,28.0,34.0,57.0,25.0,,32.0,35.0,31.0,27.0,28.0,38.0,46.0,22.0
162,6145960,DIPUTACION 25,DOMESTICO,DIPUTACION,25.0,S/N,991268953,-6.416473253196321,39.55561249094721,10.050.133.25.2118113QD2821N,13.0,18.0,15.0,12.0,,16.0,17.0,20.0,15.0,13.0,15.0,16.0,13.0
163,6145961,DIPUTACION 26,DOMESTICO,DIPUTACION,26.0,S/N,980451178,-6.416454799782271,39.55555469475956,10.050.133.26.2118112QD2821N,18.0,26.0,27.0,21.0,,18.0,19.0,22.0,16.0,18.0,21.0,23.0,17.0
164,6145962,DIPUTACION 27,DOMESTICO,DIPUTACION,27.0,S/N,61742341,-6.416403362584572,39.555476115913315,10.050.133.27.2118111QD2821N,8.0,0.0,0.0,0.0,,7.0,10.0,11.0,8.0,8.0,10.0,3.0,0.0
165,6145963,DIPUTACION 28,DOMESTICO,DIPUTACION,28.0,S/N,M79549204,-6.416382363734345,39.5554102408039,10.050.133.28.2118110QD2821N,28.0,34.0,5.0,19.0,,29.0,26.0,2.0,27.0,28.0,20.0,4.0,31.0
166,6145964,DIPUTACION 29,DOMESTICO,DIPUTACION,29.0,S/N,CO0000496,-6.416357563498407,39.55533265534275,10.050.133.29.2118109QD2821N,16.0,31.0,25.0,21.0,,24.0,24.0,22.0,15.0,16.0,15.0,19.0,14.0
167,6145965,DIPUTACION 30,DOMESTICO,DIPUTACION,30.0,S/N,CO0000497,-6.416329037440632,39.55525527527625,10.050.133.30.2118108QD2821N,16.0,17.0,19.0,16.0,,20.0,23.0,23.0,18.0,16.0,17.0,20.0,18.0
168,6145966,DIPUTACION 31,DOMESTICO,DIPUTACION,31.0,S/N,K001697,-6.41600880877504,39.55510731320605,10.050.133.31.2118402QD2821N,27.0,27.0,32.0,23.0,,36.0,34.0,36.0,29.0,27.0,29.0,24.0,24.0
169,6145967,DIPUTACION 32,DOMESTICO,DIPUTACION,32.0,S/N,CO0000499,-6.415986821426308,39.55503187126777,10.050.133.32.2118403QD2821N,1.0,2.0,23.0,20.0,,1.0,9.0,18.0,7.0,1.0,4.0,21.0,7.0
170,6145968,DIPUTACION 34,DOMESTICO,DIPUTACION,34.0,S/N,J906425,-6.415945141609408,39.55490067750293,10.050.133.34.2118405QD2821N,63.0,82.0,75.0,68.0,,60.0,61.0,63.0,61.0,62.0,71.0,69.0,63.0
171,6145970,DIPUTACION 36,DOMESTICO,DIPUTACION,36.0,S/N,H827004,-6.416388356677494,39.55503404720814,10.050.133.36.2118401QD2821N,3.0,0.0,1.0,3.0,,3.0,2.0,8.0,0.0,3.0,2.0,5.0,4.0
172,6145971,DIPUTACION 37,DOMESTICO,DIPUTACION,37.0,S/N,552511,-6.4163735469194645,39.554965881908046,10.050.133.37.2118410QD2821N,46.0,48.0,50.0,46.0,,55.0,56.0,53.0,47.0,45.0,49.0,49.0,47.0
173,6145972,DIPUTACION 38,DOMESTICO,DIPUTACION,38.0,S/N,CO0000505,-6.416343167635368,39.55488764082281,10.050.133.38.2118409QD2821N,24.0,51.0,39.0,48.0,,25.0,23.0,23.0,26.0,24.0,24.0,25.0,28.0
174,6145973,DIPUTACION 39,DOMESTICO,DIPUTACION,39.0,S/N,CO0000506,-6.416327381592194,39.55481756196224,10.050.133.39.2118408QD2821N,33.0,58.0,46.0,39.0,,32.0,30.0,37.0,37.0,33.0,33.0,43.0,33.0
175,6145974,DIPUTACION 40,DOMESTICO,DIPUTACION,40.0,S/N,CO0000507,-6.416271085097329,39.554738546143916,10.050.133.40.2118407QD2821N,52.0,74.0,72.0,77.0,,48.0,54.0,58.0,54.0,51.0,56.0,62.0,54.0
176,6145975,DIPUTACION 41,DOMESTICO,DIPUTACION,41.0,S/N,CO0000508,-6.416535332199754,39.55559234087907,10.050.133.41.2118803QD2821N,21.0,39.0,38.0,21.0,,26.0,38.0,39.0,23.0,21.0,40.0,43.0,15.0
177,6145976,DIPUTACION 42,DOMESTICO,DIPUTACION,42.0,S/N,CO0000509,-6.416524395647721,39.55555777429121,10.050.133.42.2118804QD2821N,17.0,24.0,17.0,22.0,,15.0,13.0,15.0,14.0,17.0,14.0,13.0,17.0
178,6145977,DIPUTACION 43,DOMESTICO,DIPUTACION,43.0,S/N,1383179,-6.416489823110197,39.55544826971063,10.050.133.43.2118805QD2821N,30.0,48.0,39.0,32.0,,31.0,32.0,36.0,30.0,30.0,35.0,37.0,36.0
179,6145978,DIPUTACION 44,DOMESTICO,DIPUTACION,44.0,S/N,CO0000511,-6.416477432408687,39.55540898622446,10.050.133.44.2118806QD2821N,5.0,5.0,13.0,5.0,,5.0,6.0,11.0,4.0,5.0,9.0,15.0,4.0
180,6145979,DIPUTACION 45,DOMESTICO,DIPUTACION,45.0,S/N,CO0000512,-6.416445263658596,39.555306836687926,10.050.133.45.2118807QD2821N,21.0,30.0,28.0,21.0,,14.0,26.0,21.0,31.0,10.0,24.0,29.0,30.0
181,6145980,DIPUTACION 46,DOMESTICO,DIPUTACION,46.0,S/N,71762221,-6.416426202865329,39.55524659462227,10.050.133.46.2118808QD2821N,38.0,51.0,54.0,48.0,,35.0,46.0,45.0,38.0,38.0,52.0,47.0,39.0
182,6145981,DIPUTACION 47,DOMESTICO,DIPUTACION,47.0,S/N,CO0000514,-6.416925073938898,39.55552965995118,10.050.133.47.2118814QD2821N,36.0,14.0,33.0,27.0,,19.0,20.0,43.0,39.0,36.0,25.0,26.0,21.0
183,6145982,DIPUTACION 48,DOMESTICO,DIPUTACION,48.0,S/N,CO0000515,-6.416911029599456,39.55548475430934,10.050.133.48.2118813QD2821N,26.0,30.0,31.0,24.0,,24.0,25.0,27.0,26.0,26.0,27.0,27.0,25.0
184,6145983,DIPUTACION 49,DOMESTICO,DIPUTACION,49.0,S/N,CO0000516,-6.416878762169539,39.55539151684841,10.050.133.49.2118812QD2821N,17.0,20.0,18.0,23.0,,15.0,17.0,15.0,17.0,17.0,19.0,20.0,17.0
185,6145984,DIPUTACION 50,DOMESTICO,DIPUTACION,50.0,S/N,96050092,-6.416860986106343,39.555334276309864,10.050.133.50.2118811QD2821N,13.0,16.0,18.0,14.0,,13.0,13.0,17.0,15.0,13.0,13.0,20.0,13.0
186,6145985,DIPUTACION 51,DOMESTICO,DIPUTACION,51.0,S/N,CO0000518,-6.416826864719273,39.55522514670994,10.050.133.51.2118810QD2821N,10.0,26.0,21.0,15.0,,10.0,11.0,19.0,19.0,10.0,30.0,16.0,14.0
187,6146004,AV.EJIDO DE ABAJO 19,INDUSTRIAL,EJIDO DE ABAJO,19.0,S/N,1506271,-6.415308937856317,39.559751098731674,10.050.176.19.2223808QD2822S,12.0,6.0,16.0,0.0,,30.0,28.0,28.0,25.0,21.0,20.0,23.0,11.0
188,6146073,LAS ERAS 3-L,DOMESTICO,LAS ERAS,3.0,L,C46194,-6.4176615083289095,39.552809924999124,10.050.139.3.2016103QD2821N,29.0,48.0,37.0,32.0,,31.0,31.0,32.0,30.0,30.0,37.0,39.0,32.0
189,6146099,LAS ERAS 2 B/R,DOMESTICO,LAS ERAS,2.0,B/R,C31463,-6.4175924968004185,39.55265001679673,10.050.139.2.2016102QD2821N,18.0,27.0,27.0,24.0,,18.0,18.0,23.0,18.0,18.0,17.0,20.0,18.0
190,6146100,LAS ERAS 3 BLQ. R,DOMESTICO,LAS ERAS,3.0,BLQ.-R,C31462,-6.4176615083289095,39.552809924999124,10.050.139.3.2016103QD2821N,43.0,42.0,47.0,46.0,,43.0,45.0,50.0,44.0,44.0,48.0,52.0,42.0
191,6146106,PS.EXTREMADURA 2,DOMESTICO,EXTREMADURA,2.0,S/N,1727299,-6.416084102437647,39.55722637683169,10.050.9.2.2120502QD2822S,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
192,6146107,PS.EXTREMADURA 4,DOMESTICO,EXTREMADURA,4.0,S/N,CO0000646,-6.416057243134747,39.55713794853389,10.050.9.4.2120503QD2822S,29.0,28.0,24.0,25.0,,26.0,23.0,30.0,25.0,29.0,27.0,33.0,25.0
193,6146109,PS.EXTREMADURA 8,DOMESTICO,EXTREMADURA,8.0,S/N,11163803,-6.4159844308475655,39.556901740927366,10.050.9.8.2120505QD2822S,49.0,87.0,77.0,79.0,,46.0,47.0,53.0,52.0,48.0,40.0,57.0,57.0
194,6146110,PS.EXTREMADURA 10,DOMESTICO,EXTREMADURA,10.0,S/N,R20803043,-6.415944476790847,39.556774193581155,10.050.9.10.2120506QD2822S,43.0,64.0,56.0,44.0,,43.0,45.0,52.0,43.0,43.0,50.0,61.0,48.0
195,6146111,PS.EXTREMADURA 12,DOMESTICO,EXTREMADURA,12.0,S/N,R20803044,-6.415914034453402,39.55667586149601,10.050.9.12.2120507QD2822S,5.0,0.0,39.0,34.0,,11.0,11.0,18.0,10.0,5.0,13.0,19.0,6.0
196,6146113,PS.EXTREMADURA 16,DOMESTICO,EXTREMADURA,16.0,S/N,J266797,-6.415811544838463,39.55634566740385,10.050.9.16.2119010QD2821N,7.0,0.0,2.0,2.0,,6.0,6.0,33.0,4.0,7.0,12.0,17.0,9.0
197,6146126,PS.EXTREMADURA 23 .,DOMESTICO,EXTREMADURA,23.0,.,J605207,-6.414633860267142,39.55414901789463,10.050.9.23.2217415QD2821N,18.0,34.0,33.0,23.0,,21.0,29.0,21.0,21.0,18.0,22.0,27.0,21.0
198,6146127,PS.EXTREMADURA 25,DOMESTICO,EXTREMADURA,25.0,S/N,IBJ025344,-6.4144118560802665,39.55342318716677,10.050.9.25.2216601QD2821N,24.0,37.0,33.0,30.0,,23.0,28.0,34.0,28.0,24.0,30.0,32.0,25.0
199,6146129,PS.EXTREMADURA 7,INDUSTRIAL,EXTREMADURA,7.0,S/N,N20529945,-6.415405946555641,39.556515371400934,10.050.9.7.2219106QD2821N,27.0,25.0,42.0,36.0,,4.0,0.0,41.0,31.0,31.0,39.0,55.0,37.0
200,6146143,GABRIEL Y GALAN 5,DOMESTICO,GABRIEL Y GALAN,5.0,S/N,CO0000685,-6.417906048395658,39.56056631223733,10.050.12.5.1924404QD2812S,0.0,0.0,0.0,0.0,,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
201,6146144,GABRIEL Y GALAN 9,GARAJES,GABRIEL Y GALAN,9.0,S/N,CO0000686,-6.418020163233895,39.5605677681178,10.050.12.9.1924402QD2812S,1.0,0.0,1.0,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
202,6146145,GABRIEL Y GALAN 11,DOMESTICO,GABRIEL Y GALAN,11.0,S/N,1165060,-6.418097373781497,39.56056651166549,10.050.12.11.1924401QD2812S,15.0,1.0,9.0,18.0,,27.0,61.0,46.0,45.0,16.0,46.0,40.0,19.0
203,6146147,GABRIEL Y GALAN 15 A,DOMESTICO,GABRIEL Y GALAN,15.0,A,1525778,-6.4184201588270655,39.560518197442676,10.050.12.15.1924503QD2812S,11.0,0.0,0.0,0.0,,2.0,23.0,15.0,7.0,11.0,9.0,3.0,1.0
204,6146148,GABRIEL Y GALAN 17 A,DOMESTICO,GABRIEL Y GALAN,17.0,A,98065136,-6.418574247804187,39.560496397859424,10.050.12.17.1924502QD2812S,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
